Date,X,Y,Z,Yaw
10:18:30.090,0.011938,0.016002,-0.005139,0
10:18:30.140,0.011938,0.016002,-0.005139,0
10:18:30.191,0.011938,0.016002,-0.005139,0
10:18:30.241,0.011938,0.016002,-0.005139,0
10:18:30.292,0.011938,0.016013,-0.005139,0
10:18:30.342,0.011938,0.016013,-0.005139,0
10:18:30.393,0.011938,0.016013,-0.005139,0
10:18:30.443,0.011938,0.016013,-0.005139,0
10:18:30.494,0.011938,0.016013,-0.005136,0
10:18:30.544,0.011938,0.016013,-0.005136,0
10:18:30.595,0.011938,0.016013,-0.005136,0
10:18:30.645,0.011938,0.016013,-0.005136,0
10:18:30.696,0.011903,0.016029,-0.005136,0
10:18:30.746,0.011903,0.016029,-0.005136,0
10:18:30.796,0.011903,0.016029,-0.005136,0
10:18:30.846,0.011903,0.016029,-0.005136,0
10:18:30.897,0.011851,0.016029,-0.005136,0
10:18:30.947,0.011851,0.016029,-0.005136,0
10:18:30.997,0.011851,0.016029,-0.005136,0
10:18:31.047,0.011851,0.016029,-0.005136,0
10:18:31.098,0.011852,0.016029,-0.005136,0
10:18:31.149,0.011852,0.016029,-0.005136,0
10:18:31.200,0.011852,0.016029,-0.005136,0
10:18:31.250,0.011852,0.016029,-0.004991,0
10:18:31.302,0.011852,0.016029,-0.004991,0
10:18:31.354,0.011852,0.016029,-0.004991,0
10:18:31.404,0.011852,0.016029,-0.004991,0
10:18:31.455,0.012052,0.016029,-0.005036,0
10:18:31.507,0.012052,0.016029,-0.005036,0
10:18:31.557,0.012052,0.016029,-0.005036,0
10:18:31.608,0.012052,0.016029,-0.005036,0
10:18:31.658,0.012052,0.016029,-0.005036,0
10:18:31.708,0.012052,0.016029,-0.005036,0
10:18:31.758,0.012052,0.016029,-0.005036,0
10:18:31.809,0.012052,0.016029,-0.005036,0
10:18:31.859,0.012052,2.937410,-9.355839,0
10:18:31.909,0.012052,2.937410,-9.355839,0
10:18:31.960,0.012052,2.937410,-9.355839,0
10:18:32.010,0.012052,2.937410,-9.355839,0
10:18:32.060,-12.470722,2.937410,-9.355839,0
10:18:32.110,-12.470722,2.937410,-9.355839,0
10:18:32.160,-12.470722,2.937410,-9.355839,0
10:18:32.210,-12.470722,2.937410,-9.355839,0
10:18:32.260,-12.470722,2.937410,-9.355839,0
10:18:32.310,-12.470722,2.933040,-9.561393,0
10:18:32.360,-12.470722,2.933040,-9.561393,0
10:18:32.411,-12.470722,2.933040,-9.561393,0
10:18:32.461,-12.470722,2.933040,-9.561393,0
10:18:32.511,-12.470722,2.931793,-9.561393,0
10:18:32.561,-12.470722,2.931793,-9.561393,0
10:18:32.612,-12.470722,2.931793,-9.561393,0
10:18:32.662,-12.470722,2.931793,-9.561393,0
10:18:32.713,-12.470722,2.931793,-9.679214,0
10:18:32.763,-12.470722,2.931793,-9.679214,0
10:18:32.813,-12.470722,2.931793,-9.679214,0
10:18:32.863,-12.470722,2.931793,-9.679214,0
10:18:32.913,-12.508122,2.931793,-9.708615,0
10:18:32.963,-12.508122,2.931793,-9.708615,0
10:18:33.014,-12.508122,2.931793,-9.708615,0
10:18:33.065,-12.508122,2.931793,-9.708615,0
10:18:33.115,-12.517694,2.931793,-9.734278,0
10:18:33.165,-12.517694,2.931793,-9.734278,0
10:18:33.216,-12.517694,2.931793,-9.734278,0
10:18:33.266,-12.517694,2.931793,-9.734278,0
10:18:33.317,-12.517694,2.938825,-9.761312,0
10:18:33.367,-12.517694,2.938825,-9.761312,0
10:18:33.417,-12.517694,2.938825,-9.761312,0
10:18:33.467,-12.517694,2.938825,-9.789792,0
10:18:33.518,-12.517694,2.938825,-9.789792,0
10:18:33.568,-12.517694,2.938825,-9.789792,0
10:18:33.618,-12.517694,2.938825,-9.789792,0
10:18:33.668,-12.517694,2.951487,-9.789792,0
10:18:33.719,-12.517694,2.951487,-9.789792,0
10:18:33.769,-12.517694,2.951487,-9.789792,0
10:18:33.820,-12.517694,2.951487,-9.789792,0
10:18:33.870,-12.517694,2.958943,-9.789792,0
10:18:33.920,-12.517694,2.958943,-9.789792,0
10:18:33.970,-12.517694,2.958943,-9.789792,0
10:18:34.021,-12.517694,2.958943,-9.789792,0
10:18:34.071,-12.517694,2.958943,-9.789792,0
10:18:34.121,-12.517694,2.958943,-9.789792,0
10:18:34.172,-12.517694,2.958943,-9.789792,0
10:18:34.222,-12.517694,2.958943,-9.789792,0
10:18:34.273,-12.517694,2.970779,-9.789792,0
10:18:34.323,-12.517694,2.970779,-9.789792,0
10:18:34.374,-12.517694,2.970779,-9.789792,0
10:18:34.424,-12.517694,2.970779,-9.789792,0
10:18:34.474,-12.517694,2.970779,-9.709769,0
10:18:34.525,-12.517694,2.970779,-9.709769,0
10:18:34.575,-12.517694,2.970779,-9.709769,0
10:18:34.625,-12.517694,2.970779,-9.709769,0
10:18:34.676,-12.552106,2.970779,-9.663106,0
10:18:34.726,-12.552106,2.970779,-9.663106,0
10:18:34.777,-12.552106,2.970779,-9.663106,0
10:18:34.827,-12.552106,2.970779,-9.663106,0
10:18:34.878,-12.552106,2.970779,-9.663106,0
10:18:34.928,-12.552106,2.995656,-9.619420,0
10:18:34.978,-12.552106,2.995656,-9.619420,0
10:18:35.028,-12.552106,2.995656,-9.619420,0
10:18:35.079,-12.552106,2.995656,-9.619420,0
10:18:35.129,-12.552106,2.995656,-9.619420,0
10:18:35.179,-12.552106,2.995656,-9.619420,0
10:18:35.230,-12.552106,2.995656,-9.619420,0
10:18:35.281,-12.552106,3.017626,-9.549334,0
10:18:35.331,-12.552106,3.017626,-9.549334,0
10:18:35.382,-12.552106,3.017626,-9.549334,0
10:18:35.433,-12.552106,3.017626,-9.549334,0
10:18:35.483,-12.552106,3.017626,-9.549334,0
10:18:35.533,-12.552106,3.017626,-9.549334,0
10:18:35.584,-12.552106,3.017626,-9.549334,0
10:18:35.634,-12.552106,3.017626,-9.549334,0
10:18:35.685,-12.548156,3.017626,-9.535512,0
10:18:35.736,-12.548156,3.017626,-9.535512,0
10:18:35.786,-12.548156,3.017626,-9.535512,0
10:18:35.836,-12.548156,3.017626,-9.535512,0
10:18:35.887,-12.548156,3.039060,-9.535512,0
10:18:35.937,-12.548156,3.039060,-9.535512,0
10:18:35.988,-12.548156,3.039060,-9.535512,0
10:18:36.039,-12.548156,3.039060,-9.535512,0
10:18:36.089,-12.540726,3.039060,-9.532503,0
10:18:36.140,-12.540726,3.039060,-9.532503,0
10:18:36.190,-12.540726,3.039060,-9.532503,0
10:18:36.241,-12.540726,3.039060,-9.532503,0
10:18:36.291,-12.540726,3.039060,-9.534646,0
10:18:36.342,-12.540726,3.039060,-9.534646,0
10:18:36.392,-12.540726,3.039060,-9.534646,0
10:18:36.444,-12.540726,3.039060,-9.534646,0
10:18:36.494,-12.540726,3.061607,-9.540824,0
10:18:36.545,-12.540726,3.061607,-9.540824,0
10:18:36.595,-12.540726,3.061607,-9.540824,0
10:18:36.645,-12.540726,3.061607,-9.540824,0
10:18:36.695,-12.541376,3.070538,-9.540824,0
10:18:36.746,-12.541376,3.070538,-9.540824,0
10:18:36.796,-12.541376,3.070538,-9.540824,0
10:18:36.847,-12.541376,3.070538,-9.540824,0
10:18:36.897,-12.541376,3.080905,-9.549685,0
10:18:36.947,-12.541376,3.080905,-9.549685,0
10:18:36.998,-12.541376,3.080905,-9.549685,0
10:18:37.048,-12.541376,3.080905,-9.549685,0
10:18:37.099,-12.541376,3.088486,-9.557101,0
10:18:37.149,-12.541376,3.088486,-9.557101,0
10:18:37.199,-12.541376,3.088486,-9.557101,0
10:18:37.250,-12.541376,3.088486,-9.557101,0
10:18:37.301,-12.541376,3.088486,-9.557101,0
10:18:37.351,-12.541376,3.088486,-9.557101,0
10:18:37.402,-12.541376,3.088486,-9.557101,0
10:18:37.453,-12.542288,3.088486,-9.560875,0
10:18:37.504,-12.542288,3.088486,-9.560875,0
10:18:37.555,-12.542288,3.088486,-9.560875,0
10:18:37.605,-12.542288,3.088486,-9.560875,0
10:18:37.655,-12.542288,3.088486,-9.554523,0
10:18:37.706,-12.542288,3.088486,-9.554523,0
10:18:37.756,-12.542288,3.088486,-9.554523,0
10:18:37.807,-12.542288,3.088486,-9.554523,0
10:18:37.857,-12.549769,3.111961,-9.549909,0
10:18:37.907,-12.549769,3.111961,-9.549909,0
10:18:37.957,-12.549769,3.111961,-9.549909,0
10:18:38.008,-12.549769,3.111961,-9.549909,0
10:18:38.058,-12.549769,3.111961,-9.546054,0
10:18:38.108,-12.549769,3.111961,-9.546054,0
10:18:38.158,-12.549769,3.111961,-9.546054,0
10:18:38.209,-12.549769,3.111961,-9.546054,0
10:18:38.259,-12.549769,3.111961,-9.546054,0
10:18:38.310,-12.549769,3.119185,-9.547703,0
10:18:38.360,-12.549769,3.119185,-9.547703,0
10:18:38.410,-12.549769,3.119185,-9.547703,0
10:18:38.461,-12.549769,3.119185,-9.547703,0
10:18:38.511,-12.563368,3.119185,-9.547703,0
10:18:38.562,-12.563368,3.119185,-9.547703,0
10:18:38.613,-12.563368,3.119185,-9.547703,0
10:18:38.663,-12.563368,3.119185,-9.547703,0
10:18:38.713,-12.566024,3.131102,-9.547703,0
10:18:38.764,-12.566024,3.131102,-9.547703,0
10:18:38.814,-12.566024,3.131102,-9.547703,0
10:18:38.864,-12.566024,3.131102,-9.547703,0
10:18:38.914,-12.573163,3.136466,-9.547703,0
10:18:38.965,-12.573163,3.136466,-9.547703,0
10:18:39.015,-12.573163,3.136466,-9.547703,0
10:18:39.066,-12.573163,3.136466,-9.547703,0
10:18:39.116,-12.577968,3.142039,-9.547703,0
10:18:39.167,-12.577968,3.142039,-9.547703,0
10:18:39.217,-12.577968,3.142039,-9.547703,0
10:18:39.267,-12.577968,3.142039,-9.547703,0
10:18:39.317,-12.577968,3.147581,-9.547703,0
10:18:39.367,-12.577968,3.147581,-9.547703,0
10:18:39.418,-12.577968,3.147581,-9.547703,0
10:18:39.468,-12.590960,3.147581,-9.528945,0
10:18:39.519,-12.590960,3.147581,-9.528945,0
10:18:39.569,-12.590960,3.147581,-9.528945,0
10:18:39.619,-12.590960,3.147581,-9.528945,0
10:18:39.670,-12.594828,3.147581,-9.528945,0
10:18:39.720,-12.594828,3.147581,-9.528945,0
10:18:39.770,-12.594828,3.147581,-9.528945,0
10:18:39.821,-12.594828,3.147581,-9.528945,0
10:18:39.871,-12.598023,3.170235,-9.533112,0
10:18:39.922,-12.598023,3.170235,-9.533112,0
10:18:39.972,-12.598023,3.170235,-9.533112,0
10:18:40.022,-12.598023,3.170235,-9.533112,0
10:18:40.073,-12.595353,3.177687,-9.533112,0
10:18:40.123,-12.595353,3.177687,-9.533112,0
10:18:40.174,-12.595353,3.177687,-9.533112,0
10:18:40.224,-12.595353,3.177687,-9.533112,0
10:18:40.276,-12.595353,3.181161,-9.533112,0
10:18:40.326,-12.595353,3.181161,-9.533112,0
10:18:40.376,-12.595353,3.181161,-9.533112,0
10:18:40.426,-12.595353,3.181161,-9.533112,0
10:18:40.477,-12.597560,3.183188,-9.533112,0
10:18:40.527,-12.597560,3.183188,-9.533112,0
10:18:40.577,-12.597560,3.183188,-9.533112,0
10:18:40.628,-12.597560,3.183188,-9.533112,0
10:18:40.679,-12.598513,3.183188,-9.548439,0
10:18:40.729,-12.598513,3.183188,-9.548439,0
10:18:40.779,-12.598513,3.183188,-9.548439,0
10:18:40.830,-12.598513,3.183188,-9.548439,0
10:18:40.881,-12.598513,3.193293,-9.548439,0
10:18:40.931,-12.598513,3.193293,-9.548439,0
10:18:40.981,-12.598513,3.193293,-9.548439,0
10:18:41.031,-12.598513,3.193293,-9.548439,0
10:18:41.081,-12.598513,3.193293,-9.548439,0
10:18:41.132,-12.598513,3.193293,-9.564921,0
10:18:41.182,-12.598513,3.193293,-9.564921,0
10:18:41.232,-12.598513,3.193293,-9.564921,0
10:18:41.283,-12.598513,3.193293,-9.564921,0
10:18:41.334,-12.598513,3.193293,-9.575047,0
10:18:41.384,-12.598513,3.193293,-9.575047,0
10:18:41.434,-12.598513,3.193293,-9.575047,0
10:18:41.485,-12.610526,3.193293,-9.575047,0
10:18:41.535,-12.610526,3.193293,-9.575047,0
10:18:41.586,-12.610526,3.193293,-9.575047,0
10:18:41.636,-12.610526,3.193293,-9.575047,0
10:18:41.687,-12.618207,3.193293,-9.591562,0
10:18:41.738,-12.618207,3.193293,-9.591562,0
10:18:41.788,-12.618207,3.193293,-9.591562,0
10:18:41.838,-12.618207,3.193293,-9.591562,0
10:18:41.888,-12.627744,3.193293,-9.591562,0
10:18:41.938,-12.627744,3.193293,-9.591562,0
10:18:41.989,-12.627744,3.193293,-9.591562,0
10:18:42.039,-12.627744,3.193293,-9.591562,0
10:18:42.089,-12.638000,3.193293,-9.591562,0
10:18:42.140,-12.638000,3.193293,-9.591562,0
10:18:42.190,-12.638000,3.193293,-9.591562,0
10:18:42.241,-12.638000,3.193293,-9.591562,0
10:18:42.291,-12.652684,3.143098,-9.591562,0
10:18:42.342,-12.652684,3.143098,-9.591562,0
10:18:42.392,-12.652684,3.143098,-9.591562,0
10:18:42.442,-12.652684,3.143098,-9.591562,0
10:18:42.492,-12.670101,3.143098,-9.593579,0
10:18:42.543,-12.670101,3.143098,-9.593579,0
10:18:42.593,-12.670101,3.143098,-9.593579,0
10:18:42.643,-12.670101,3.143098,-9.593579,0
10:18:42.694,-12.670101,3.105412,-9.598538,0
10:18:42.745,-12.670101,3.105412,-9.598538,0
10:18:42.796,-12.670101,3.105412,-9.598538,0
10:18:42.847,-12.670101,3.105412,-9.598538,0
10:18:42.898,-12.687616,3.089469,-9.609090,0
10:18:42.949,-12.687616,3.089469,-9.609090,0
10:18:42.999,-12.687616,3.089469,-9.609090,0
10:18:43.049,-12.687616,3.089469,-9.609090,0
10:18:43.099,-12.687616,3.089469,-9.609090,0
10:18:43.151,-12.687616,3.089469,-9.609090,0
10:18:43.201,-12.687616,3.089469,-9.609090,0
10:18:43.253,-12.687616,3.089469,-9.609090,0
10:18:43.303,-12.687616,3.065162,-9.623747,0
10:18:43.353,-12.687616,3.065162,-9.623747,0
10:18:43.404,-12.687616,3.065162,-9.623747,0
10:18:43.454,-12.687616,3.065162,-9.623747,0
10:18:43.505,-12.687616,3.065162,-9.623747,0
10:18:43.555,-12.687616,3.065162,-9.623747,0
10:18:43.606,-12.687616,3.065162,-9.623747,0
10:18:43.656,-12.745544,3.065162,-9.622992,0
10:18:43.706,-12.745544,3.065162,-9.622992,0
10:18:43.757,-12.745544,3.065162,-9.622992,0
10:18:43.808,-12.745544,3.065162,-9.622992,0
10:18:43.858,-12.755157,3.020057,-9.622992,0
10:18:43.908,-12.755157,3.020057,-9.622992,0
10:18:43.959,-12.755157,3.020057,-9.622992,0
10:18:44.009,-12.755157,3.020057,-9.622992,0
10:18:44.059,-12.768497,2.998963,-9.622992,0
10:18:44.110,-12.768497,2.998963,-9.622992,0
10:18:44.160,-12.768497,2.998963,-9.622992,0
10:18:44.211,-12.768497,2.998963,-9.622992,0
10:18:44.261,-12.768497,2.980570,-9.622992,0
10:18:44.312,-12.768497,2.980570,-9.622992,0
10:18:44.362,-12.768497,2.980570,-9.622992,0
10:18:44.413,-12.768497,2.980570,-9.622992,0
10:18:44.463,-12.768497,2.980570,-9.622992,0
10:18:44.514,-12.768497,2.980570,-9.622992,0
10:18:44.564,-12.768497,2.980570,-9.622992,0
10:18:44.615,-12.768497,2.980570,-9.622992,0
10:18:44.666,-12.768497,2.980570,-9.622992,0
10:18:44.717,-12.814097,2.980570,-9.622992,0
10:18:44.767,-12.814097,2.980570,-9.622992,0
10:18:44.818,-12.814097,2.980570,-9.622992,0
10:18:44.869,-12.814097,2.980570,-9.622992,0
10:18:44.920,-12.825644,2.918199,-9.577783,0
10:18:44.970,-12.825644,2.918199,-9.577783,0
10:18:45.021,-12.825644,2.918199,-9.577783,0
10:18:45.072,-12.825644,2.918199,-9.577783,0
10:18:45.122,-12.825644,2.909313,-9.574000,0
10:18:45.172,-12.825644,2.909313,-9.574000,0
10:18:45.223,-12.825644,2.909313,-9.574000,0
10:18:45.273,-12.825644,2.909313,-9.574000,0
10:18:45.324,-12.825644,2.909313,-9.574000,0
10:18:45.375,-12.825644,2.909313,-9.574000,0
10:18:45.425,-12.825644,2.909313,-9.574000,0
10:18:45.476,-12.825644,2.909313,-9.574000,0
10:18:45.526,-12.825644,2.909313,-9.574000,0
10:18:45.576,-12.825644,2.909313,-9.574000,0
10:18:45.627,-12.825644,2.909313,-9.574000,0
10:18:45.677,-12.825644,2.909313,-9.580081,0
10:18:45.729,-12.825644,2.909313,-9.580081,0
10:18:45.779,-12.825644,2.909313,-9.580081,0
10:18:45.829,-12.825644,2.909313,-9.580081,0
10:18:45.879,-12.886464,2.827406,-9.576869,0
10:18:45.930,-12.886464,2.827406,-9.576869,0
10:18:45.980,-12.886464,2.827406,-9.576869,0
10:18:46.030,-12.886464,2.827406,-9.576869,0
10:18:46.080,-12.886464,2.827406,-9.570160,0
10:18:46.131,-12.886464,2.827406,-9.570160,0
10:18:46.181,-12.886464,2.827406,-9.570160,0
10:18:46.231,-12.886464,2.827406,-9.570160,0
10:18:46.281,-12.886464,2.778953,-9.568185,0
10:18:46.332,-12.886464,2.778953,-9.568185,0
10:18:46.383,-12.886464,2.778953,-9.568185,0
10:18:46.433,-12.886464,2.778953,-9.568185,0
10:18:46.484,-12.934242,2.778953,-9.568185,0
10:18:46.534,-12.934242,2.778953,-9.568185,0
10:18:46.584,-12.934242,2.778953,-9.568185,0
10:18:46.635,-12.934242,2.778953,-9.568185,0
10:18:46.685,-12.948895,2.778953,-9.568185,0
10:18:46.736,-12.948895,2.778953,-9.568185,0
10:18:46.786,-12.948895,2.778953,-9.568185,0
10:18:46.836,-12.948895,2.778953,-9.568185,0
10:18:46.886,-12.948895,2.778953,-9.569045,0
10:18:46.937,-12.948895,2.778953,-9.569045,0
10:18:46.987,-12.948895,2.778953,-9.569045,0
10:18:47.038,-12.948895,2.778953,-9.569045,0
10:18:47.088,-12.948895,2.667171,-9.569045,0
10:18:47.139,-12.948895,2.667171,-9.569045,0
10:18:47.189,-12.948895,2.667171,-9.569045,0
10:18:47.240,-12.948895,2.667171,-9.569045,0
10:18:47.290,-12.999528,2.633047,-9.574115,0
10:18:47.340,-12.999528,2.633047,-9.574115,0
10:18:47.390,-12.999528,2.633047,-9.574115,0
10:18:47.441,-12.999528,2.633047,-9.574115,0
10:18:47.491,-12.999528,2.633047,-9.578078,0
10:18:47.541,-12.999528,2.633047,-9.578078,0
10:18:47.592,-12.999528,2.633047,-9.578078,0
10:18:47.642,-12.999528,2.633047,-9.578078,0
10:18:47.693,-12.999528,2.558565,-9.577347,0
10:18:47.744,-12.999528,2.558565,-9.577347,0
10:18:47.794,-12.999528,2.558565,-9.577347,0
10:18:47.844,-12.999528,2.558565,-9.577347,0
10:18:47.895,-13.054053,2.521744,-9.577347,0
10:18:47.946,-13.054053,2.521744,-9.577347,0
10:18:47.996,-13.054053,2.521744,-9.577347,0
10:18:48.046,-13.054053,2.521744,-9.577347,0
10:18:48.097,-13.054053,2.483029,-9.580556,0
10:18:48.148,-13.054053,2.483029,-9.580556,0
10:18:48.198,-13.054053,2.483029,-9.580556,0
10:18:48.248,-13.054053,2.483029,-9.580556,0
10:18:48.299,-13.054053,2.483029,-9.580556,0
10:18:48.349,-13.054053,2.483029,-9.580556,0
10:18:48.399,-13.054053,2.483029,-9.580556,0
10:18:48.450,-13.054053,2.483029,-9.580556,0
10:18:48.501,-13.054053,2.483029,-9.580556,0
10:18:48.551,-13.054053,2.483029,-9.580556,0
10:18:48.602,-13.054053,2.483029,-9.580556,0
10:18:48.653,-13.054053,2.483029,-9.580556,0
10:18:48.703,-13.054053,2.483029,-9.585689,0
10:18:48.753,-13.054053,2.483029,-9.585689,0
10:18:48.804,-13.054053,2.483029,-9.585689,0
10:18:48.854,-13.054053,2.483029,-9.585689,0
10:18:48.905,-13.054053,2.346483,-9.585689,0
10:18:48.955,-13.054053,2.346483,-9.585689,0
10:18:49.005,-13.054053,2.346483,-9.585689,0
10:18:49.055,-13.054053,2.346483,-9.585689,0
10:18:49.106,-13.172096,2.318971,-9.585689,0
10:18:49.156,-13.172096,2.318971,-9.585689,0
10:18:49.206,-13.172096,2.318971,-9.585689,0
10:18:49.256,-13.172096,2.318971,-9.585689,0
10:18:49.307,-13.192541,2.292724,-9.590316,0
10:18:49.357,-13.192541,2.292724,-9.590316,0
10:18:49.407,-13.192541,2.292724,-9.590316,0
10:18:49.457,-13.192541,2.292724,-9.590316,0
10:18:49.509,-13.192541,2.292724,-9.595674,0
10:18:49.559,-13.192541,2.292724,-9.595674,0
10:18:49.609,-13.192541,2.292724,-9.595674,0
10:18:49.659,-13.235913,2.292724,-9.595674,0
10:18:49.709,-13.235913,2.292724,-9.595674,0
10:18:49.760,-13.235913,2.292724,-9.595674,0
10:18:49.810,-13.235913,2.292724,-9.595674,0
10:18:49.860,-13.255469,2.292724,-9.595674,0
10:18:49.911,-13.255469,2.292724,-9.595674,0
10:18:49.961,-13.255469,2.292724,-9.595674,0
10:18:50.011,-13.255469,2.292724,-9.595674,0
10:18:50.062,-13.269505,2.292724,-9.595674,0
10:18:50.112,-13.269505,2.292724,-9.595674,0
10:18:50.162,-13.269505,2.292724,-9.595674,0
10:18:50.212,-13.269505,2.292724,-9.595674,0
10:18:50.263,-13.283313,2.302533,-9.595674,0
10:18:50.313,-13.283313,2.302533,-9.595674,0
10:18:50.363,-13.283313,2.302533,-9.595674,0
10:18:50.413,-13.283313,2.302533,-9.595674,0
10:18:50.464,-13.285018,2.323941,-9.595674,0
10:18:50.514,-13.285018,2.323941,-9.595674,0
10:18:50.564,-13.285018,2.323941,-9.595674,0
10:18:50.615,-13.285018,2.323941,-9.595674,0
10:18:50.665,-13.285018,2.323941,-9.572210,0
10:18:50.715,-13.285018,2.323941,-9.572210,0
10:18:50.766,-13.285018,2.323941,-9.572210,0
10:18:50.817,-13.285018,2.323941,-9.572210,0
10:18:50.867,-13.285018,2.323941,-9.572210,0
10:18:50.918,-13.303857,2.323941,-9.577271,0
10:18:50.968,-13.303857,2.323941,-9.577271,0
10:18:51.018,-13.303857,2.323941,-9.577271,0
10:18:51.069,-13.303857,2.323941,-9.577271,0
10:18:51.119,-13.303857,2.323941,-9.582747,0
10:18:51.170,-13.303857,2.323941,-9.582747,0
10:18:51.220,-13.303857,2.323941,-9.582747,0
10:18:51.272,-13.303857,2.323941,-9.582747,0
10:18:51.323,-13.303857,2.323941,-9.575008,0
10:18:51.373,-13.303857,2.323941,-9.575008,0
10:18:51.423,-13.303857,2.323941,-9.575008,0
10:18:51.474,-13.303857,2.323941,-9.575008,0
10:18:51.524,-13.303857,2.323941,-9.575008,0
10:18:51.574,-13.303857,2.323941,-9.575008,0
10:18:51.624,-13.303857,2.323941,-9.575008,0
10:18:51.676,-13.303857,2.323941,-9.575008,0
10:18:51.726,-13.314413,2.356524,-9.575008,0
10:18:51.776,-13.314413,2.356524,-9.575008,0
10:18:51.827,-13.314413,2.356524,-9.575008,0
10:18:51.877,-13.310740,2.344910,-9.575008,0
10:18:51.927,-13.310740,2.344910,-9.575008,0
10:18:51.977,-13.310740,2.344910,-9.575008,0
10:18:52.028,-13.310740,2.344910,-9.575008,0
10:18:52.078,-13.310500,2.344910,-9.575008,0
10:18:52.128,-13.310500,2.344910,-9.575008,0
10:18:52.179,-13.310500,2.344910,-9.575008,0
10:18:52.229,-13.310500,2.344910,-9.575008,0
10:18:52.279,-13.305491,2.326412,-9.575008,0
10:18:52.330,-13.305491,2.326412,-9.575008,0
10:18:52.380,-13.305491,2.326412,-9.575008,0
10:18:52.431,-13.305491,2.326412,-9.575008,0
10:18:52.481,-13.313763,2.326412,-9.557723,0
10:18:52.532,-13.313763,2.326412,-9.557723,0
10:18:52.582,-13.313763,2.326412,-9.557723,0
10:18:52.633,-13.313763,2.326412,-9.557723,0
10:18:52.684,-13.313763,2.331109,-9.565657,0
10:18:52.734,-13.313763,2.331109,-9.565657,0
10:18:52.785,-13.313763,2.331109,-9.565657,0
10:18:52.835,-13.313763,2.331109,-9.565657,0
10:18:52.885,-13.313763,2.331109,-9.565657,0
10:18:52.935,-13.313763,2.331109,-9.565657,0
10:18:52.987,-13.313763,2.331109,-9.565657,0
10:18:53.036,-13.313763,2.331109,-9.565657,0
10:18:53.086,-13.443213,2.353128,-9.571732,0
10:18:53.137,-13.443213,2.353128,-9.571732,0
10:18:53.188,-13.443213,2.353128,-9.571732,0
10:18:53.238,-13.443213,2.353128,-9.571732,0
10:18:53.288,-13.527810,2.373381,-9.575549,0
10:18:53.339,-13.527810,2.373381,-9.575549,0
10:18:53.389,-13.527810,2.373381,-9.575549,0
10:18:53.439,-13.527810,2.373381,-9.575549,0
10:18:53.489,-13.603881,2.391752,-9.575549,0
10:18:53.540,-13.603881,2.391752,-9.575549,0
10:18:53.591,-13.603881,2.391752,-9.575549,0
10:18:53.642,-13.603881,2.391752,-9.575549,0
10:18:53.692,-13.603881,2.411327,-9.575549,0
10:18:53.742,-13.603881,2.411327,-9.575549,0
10:18:53.792,-13.603881,2.411327,-9.575549,0
10:18:53.842,-13.603881,2.411327,-9.575549,0
10:18:53.893,-13.715266,2.430826,-9.575549,0
10:18:53.943,-13.715266,2.430826,-9.575549,0
10:18:53.993,-13.715266,2.430826,-9.575549,0
10:18:54.044,-13.715266,2.430826,-9.575549,0
10:18:54.095,-13.715266,2.445792,-9.575549,0
10:18:54.145,-13.715266,2.445792,-9.575549,0
