Date,X,Y,Z,Yaw
10:15:27.671,-9.469209,9.555738,-9.945059,1
10:15:27.721,-9.469209,9.555738,-9.945059,1
10:15:27.771,-9.469209,9.555738,-9.945059,1
10:15:27.821,-9.469209,9.555738,-9.947523,1
10:15:27.872,-9.469209,9.555738,-9.947523,1
10:15:27.922,-9.469209,9.555738,-9.947523,1
10:15:27.972,-9.469209,9.555738,-9.947523,1
10:15:28.023,-9.469209,9.555738,-9.947523,1
10:15:28.074,-9.469209,9.555738,-9.947523,1
10:15:28.126,-9.469209,9.555738,-9.947523,1
10:15:28.176,-9.469209,9.555738,-9.947523,1
10:15:28.226,-9.469209,9.555738,-9.947523,1
10:15:28.277,-9.469209,9.555738,-9.947523,1
10:15:28.328,-9.469209,9.555738,-9.947523,1
10:15:28.379,-9.469209,9.555738,-9.947523,1
10:15:28.431,-9.479627,9.555738,-9.947523,1
10:15:28.482,-9.479627,9.555738,-9.947523,1
10:15:28.533,-9.479627,9.555738,-9.947523,1
10:15:28.584,-9.479627,9.555738,-9.947523,1
10:15:28.635,-9.484543,9.555738,-9.894725,1
10:15:28.686,-9.484543,9.555738,-9.894725,1
10:15:28.736,-9.484543,9.555738,-9.894725,1
10:15:28.787,-9.484543,9.555738,-9.894725,1
10:15:28.837,-9.484543,9.584877,-9.894725,1
10:15:28.888,-9.484543,9.584877,-9.894725,1
10:15:28.938,-9.484543,9.584877,-9.894725,1
10:15:28.988,-9.484543,9.584877,-9.894725,1
10:15:29.038,-9.494070,9.578098,-9.853498,1
10:15:29.089,-9.494070,9.578098,-9.853498,1
10:15:29.139,-9.494070,9.578098,-9.853498,1
10:15:29.190,-9.494070,9.578098,-9.853498,1
10:15:29.240,-9.496267,9.586290,-9.844465,1
10:15:29.291,-9.496267,9.586290,-9.844465,1
10:15:29.341,-9.496267,9.586290,-9.844465,1
10:15:29.392,-9.496267,9.586290,-9.844465,1
10:15:29.442,-9.496267,9.586290,-9.843597,1
10:15:29.492,-9.496267,9.586290,-9.843597,1
10:15:29.543,-9.496267,9.586290,-9.843597,1
10:15:29.594,-9.488754,9.622009,-9.843597,1
10:15:29.644,-9.488754,9.622009,-9.843597,1
10:15:29.694,-9.488754,9.622009,-9.843597,1
10:15:29.745,-9.488754,9.622009,-9.843597,1
10:15:29.795,-9.488754,9.643225,-9.843597,1
10:15:29.845,-9.488754,9.643225,-9.843597,1
10:15:29.895,-9.488754,9.643225,-9.843597,1
10:15:29.946,-9.488754,9.643225,-9.843597,1
10:15:29.996,-9.488754,9.660417,-9.843597,1
10:15:30.046,-9.488754,9.660417,-9.843597,1
10:15:30.096,-9.488754,9.660417,-9.843597,1
10:15:30.147,-9.488754,9.660417,-9.843597,1
10:15:30.197,-9.484312,9.666621,-9.885736,1
10:15:30.247,-9.484312,9.666621,-9.885736,1
10:15:30.298,-9.484312,9.666621,-9.885736,1
10:15:30.349,-9.484312,9.666621,-9.885736,1
10:15:30.399,-9.484312,9.666621,-9.885736,1
10:15:30.450,-9.485454,9.666621,-9.892080,1
10:15:30.501,-9.485454,9.666621,-9.892080,1
10:15:30.551,-9.485454,9.666621,-9.892080,1
10:15:30.601,-9.485454,9.666621,-9.892080,1
10:15:30.652,-9.485454,9.655405,-9.893420,1
10:15:30.703,-9.485454,9.655405,-9.893420,1
10:15:30.753,-9.485454,9.655405,-9.893420,1
10:15:30.803,-9.485454,9.655405,-9.893420,1
10:15:30.854,-9.481799,9.649818,-9.893420,1
10:15:30.904,-9.481799,9.649818,-9.893420,1
10:15:30.954,-9.481799,9.649818,-9.893420,1
10:15:31.005,-9.481799,9.649818,-9.893420,1
10:15:31.056,-9.481799,9.649696,-9.884448,1
10:15:31.106,-9.481799,9.649696,-9.884448,1
10:15:31.157,-9.481799,9.649696,-9.884448,1
10:15:31.207,-9.481799,9.649696,-9.884448,1
10:15:31.257,-9.478796,9.649696,-9.884448,1
10:15:31.308,-9.478796,9.649696,-9.884448,1
10:15:31.358,-9.478796,9.649696,-9.884448,1
10:15:31.409,-9.477529,9.665295,-9.884448,1
10:15:31.459,-9.477529,9.665295,-9.884448,1
10:15:31.509,-9.477529,9.665295,-9.884448,1
10:15:31.559,-9.477529,9.665295,-9.884448,1
10:15:31.610,-9.475580,9.667249,-9.876062,1
10:15:31.660,-9.475580,9.667249,-9.876062,1
10:15:31.710,-9.475580,9.667249,-9.876062,1
10:15:31.761,-9.475580,9.667249,-9.876062,1
10:15:31.811,-9.473293,9.667249,-9.876062,1
10:15:31.862,-9.473293,9.667249,-9.876062,1
10:15:31.912,-9.473293,9.667249,-9.876062,1
10:15:31.963,-9.473293,9.667249,-9.876062,1
10:15:32.013,-9.473293,9.661604,-9.869919,1
10:15:32.063,-9.473293,9.661604,-9.869919,1
10:15:32.113,-9.473293,9.661604,-9.869919,1
10:15:32.164,-9.473293,9.661604,-9.869919,1
10:15:32.214,-9.458532,9.658914,-9.869919,1
10:15:32.264,-9.458532,9.658914,-9.869919,1
10:15:32.314,-9.458532,9.658914,-9.869919,1
10:15:32.364,-9.458532,9.658914,-9.869919,1
10:15:32.415,-9.454149,9.655397,-9.877370,1
10:15:32.465,-9.454149,9.655397,-9.877370,1
10:15:32.516,-9.454149,9.655397,-9.877370,1
10:15:32.566,-9.454149,9.655397,-9.877370,1
10:15:32.616,-9.445147,9.655397,-9.890578,1
10:15:32.666,-9.445147,9.655397,-9.890578,1
10:15:32.717,-9.445147,9.655397,-9.890578,1
10:15:32.767,-9.445147,9.655397,-9.890578,1
10:15:32.817,-9.445147,9.655397,-9.890578,1
10:15:32.868,-9.443276,9.650490,-9.890578,1
10:15:32.918,-9.443276,9.650490,-9.890578,1
10:15:32.969,-9.443276,9.650490,-9.890578,1
10:15:33.019,-9.443276,9.650490,-9.890578,1
10:15:33.069,-9.443276,9.650490,-9.897732,1
10:15:33.119,-9.443276,9.650490,-9.897732,1
10:15:33.170,-9.443276,9.650490,-9.897732,1
10:15:33.220,-9.443276,9.650490,-9.897732,1
10:15:33.270,-9.438088,9.650490,-9.897732,1
10:15:33.321,-9.438088,9.650490,-9.897732,1
10:15:33.371,-9.438088,9.650490,-9.897732,1
10:15:33.421,-9.440293,9.650490,-9.897732,1
10:15:33.472,-9.440293,9.650490,-9.897732,1
10:15:33.522,-9.440293,9.650490,-9.897732,1
10:15:33.572,-9.440293,9.650490,-9.897732,1
10:15:33.623,-9.440293,9.611018,-9.895769,1
10:15:33.673,-9.440293,9.611018,-9.895769,1
10:15:33.723,-9.440293,9.611018,-9.895769,1
10:15:33.773,-9.440293,9.611018,-9.895769,1
10:15:33.823,-9.466387,9.580997,-9.892944,1
10:15:33.873,-9.466387,9.580997,-9.892944,1
10:15:33.924,-9.466387,9.580997,-9.892944,1
10:15:33.974,-9.466387,9.580997,-9.892944,1
10:15:34.024,-9.489227,9.548208,-9.892944,1
10:15:34.074,-9.489227,9.548208,-9.892944,1
10:15:34.125,-9.489227,9.548208,-9.892944,1
10:15:34.175,-9.489227,9.548208,-9.892944,1
10:15:34.226,-9.506222,9.513946,-9.892944,1
10:15:34.276,-9.506222,9.513946,-9.892944,1
10:15:34.326,-9.506222,9.513946,-9.892944,1
10:15:34.377,-9.506222,9.513946,-9.892944,1
10:15:34.427,-9.506222,9.513946,-9.903800,1
10:15:34.478,-9.506222,9.513946,-9.903800,1
10:15:34.528,-9.506222,9.513946,-9.903800,1
10:15:34.579,-9.506222,9.513946,-9.903800,1
10:15:34.629,-9.506222,9.513946,-9.919544,1
10:15:34.679,-9.506222,9.513946,-9.919544,1
10:15:34.729,-9.506222,9.513946,-9.919544,1
10:15:34.781,-9.506222,9.513946,-9.919544,1
10:15:34.831,-9.506222,9.513946,-9.931609,1
10:15:34.881,-9.506222,9.513946,-9.931609,1
10:15:34.932,-9.506222,9.513946,-9.931609,1
10:15:34.982,-9.506222,9.513946,-9.931609,1
10:15:35.032,-9.513554,9.513946,-9.931609,1
10:15:35.082,-9.513554,9.513946,-9.931609,1
10:15:35.132,-9.513554,9.513946,-9.931609,1
10:15:35.183,-9.513554,9.344390,-9.930637,1
10:15:35.233,-9.513554,9.344390,-9.930637,1
10:15:35.283,-9.513554,9.344390,-9.930637,1
10:15:35.333,-9.513554,9.344390,-9.930637,1
10:15:35.383,-9.513554,9.344390,-9.930637,1
10:15:35.433,-9.513554,9.344390,-9.930637,1
10:15:35.484,-9.513554,9.344390,-9.930637,2
10:15:35.534,-9.513554,9.344390,-9.930637,2
10:15:35.584,-9.513554,9.344390,-9.930637,2
10:15:35.634,-9.536172,9.344390,-9.892603,2
10:15:35.685,-9.536172,9.344390,-9.892603,2
10:15:35.736,-9.536172,9.344390,-9.892603,2
10:15:35.787,-9.536172,9.344390,-9.892603,2
10:15:35.837,-9.551258,9.344390,-9.875330,2
10:15:35.887,-9.551258,9.344390,-9.875330,2
10:15:35.937,-9.551258,9.344390,-9.875330,2
10:15:35.988,-9.551258,9.344390,-9.875330,2
10:15:36.039,-9.551258,9.344390,-9.864500,2
10:15:36.089,-9.551258,9.344390,-9.864500,2
10:15:36.139,-9.551258,9.344390,-9.864500,2
10:15:36.190,-9.551258,9.344390,-9.864500,2
10:15:36.241,-9.551258,9.182172,-9.857254,2
10:15:36.291,-9.551258,9.182172,-9.857254,1
10:15:36.341,-9.551258,9.182172,-9.857254,1
10:15:36.392,-9.551258,9.182172,-9.857254,1
10:15:36.442,-9.551258,9.182172,-9.857254,1
10:15:36.492,-9.551258,9.182172,-9.857254,1
10:15:36.543,-9.551258,9.182172,-9.857254,1
10:15:36.594,-9.551258,9.182172,-9.857254,1
10:15:36.644,-9.551258,9.114680,-9.857254,1
10:15:36.694,-9.551258,9.114680,-9.857254,1
10:15:36.745,-9.551258,9.114680,-9.857254,1
10:15:36.796,-9.551258,9.114680,-9.857254,1
10:15:36.847,-9.551258,9.114680,-9.857254,1
10:15:36.897,-9.551258,9.114680,-9.857254,1
10:15:36.948,-9.551258,9.114680,-9.857254,1
10:15:36.999,-9.551258,9.114680,-9.857254,1
10:15:37.049,-9.551258,9.114680,-9.857254,1
10:15:37.099,-9.551258,9.114680,-9.857254,1
10:15:37.149,-9.551258,9.114680,-9.857254,1
10:15:37.200,-9.645937,9.114680,-9.809322,1
10:15:37.251,-9.645937,9.114680,-9.809322,1
10:15:37.301,-9.645937,9.114680,-9.809322,1
10:15:37.351,-9.645937,9.114680,-9.809322,1
10:15:37.402,-9.645937,8.959374,-9.808472,1
10:15:37.452,-9.645937,8.959374,-9.808472,2
10:15:37.502,-9.645937,8.959374,-9.808472,2
10:15:37.553,-9.645937,8.959374,-9.808472,2
10:15:37.604,-9.645937,8.959374,-9.818492,2
10:15:37.654,-9.645937,8.959374,-9.818492,2
10:15:37.705,-9.645937,8.959374,-9.818492,2
10:15:37.757,-9.645937,8.959374,-9.818492,2
10:15:37.807,-9.645937,8.959374,-9.818492,2
10:15:37.857,-9.645937,8.959374,-9.818492,1
10:15:37.909,-9.645937,8.959374,-9.818492,1
10:15:37.959,-9.645937,8.959374,-9.818492,1
10:15:38.010,-9.683612,8.905894,-9.818492,1
10:15:38.060,-9.683612,8.905894,-9.818492,1
10:15:38.111,-9.683612,8.905894,-9.818492,1
10:15:38.161,-9.683612,8.905894,-9.818492,1
10:15:38.211,-9.683612,8.905894,-9.818492,1
10:15:38.262,-9.683612,8.905894,-9.818492,1
10:15:38.312,-9.683612,8.905894,-9.818492,1
10:15:38.363,-9.683612,8.905894,-9.818492,1
10:15:38.414,-9.695852,9.003300,-9.876433,1
10:15:38.464,-9.695852,9.003300,-9.876433,1
10:15:38.514,-9.695852,9.003300,-9.876433,1
10:15:38.565,-9.695852,9.003300,-9.876433,1
10:15:38.615,-9.695852,9.003300,-9.869135,1
10:15:38.665,-9.695852,9.003300,-9.869135,1
10:15:38.715,-9.695852,9.003300,-9.869135,1
10:15:38.766,-9.695852,9.003300,-9.869135,1
10:15:38.816,-9.695852,9.003300,-9.869135,1
10:15:38.866,-9.695852,9.003300,-9.859945,1
10:15:38.917,-9.695852,9.003300,-9.859945,1
10:15:38.967,-9.695852,9.003300,-9.859945,1
10:15:39.017,-9.624367,9.003300,-9.845918,1
10:15:39.068,-9.624367,9.003300,-9.845918,1
10:15:39.118,-9.624367,9.003300,-9.845918,1
10:15:39.168,-9.624367,9.003300,-9.845918,1
10:15:39.218,-9.624367,9.111795,-9.845918,1
10:15:39.269,-9.624367,9.111795,-9.845918,1
10:15:39.319,-9.624367,9.111795,-9.845918,1
10:15:39.369,-9.624367,9.111795,-9.845918,1
10:15:39.419,-9.514174,9.111795,-9.845918,1
10:15:39.470,-9.514174,9.111795,-9.845918,1
10:15:39.520,-9.514174,9.111795,-9.845918,1
10:15:39.570,-9.514174,9.111795,-9.845918,1
10:15:39.621,-9.514174,9.111795,-9.832156,1
10:15:39.671,-9.514174,9.111795,-9.832156,1
10:15:39.721,-9.514174,9.111795,-9.832156,1
10:15:39.771,-9.514174,9.111795,-9.832156,1
10:15:39.822,-9.411083,9.156746,-9.837907,1
10:15:39.872,-9.411083,9.156746,-9.837907,1
10:15:39.923,-9.411083,9.156746,-9.837907,1
10:15:39.973,-9.411083,9.156746,-9.837907,1
10:15:40.024,-9.411083,9.191664,-9.837907,1
10:15:40.075,-9.411083,9.191664,-9.837907,1
10:15:40.125,-9.411083,9.191664,-9.837907,1
10:15:40.175,-9.411083,9.191664,-9.837907,1
10:15:40.225,-9.411083,9.226698,-9.853395,1
10:15:40.276,-9.411083,9.226698,-9.853395,1
10:15:40.326,-9.411083,9.226698,-9.853395,1
10:15:40.377,-9.411083,9.226698,-9.853395,1
10:15:40.427,-9.415861,9.226698,-9.847779,1
10:15:40.477,-9.415861,9.226698,-9.847779,1
10:15:40.527,-9.415861,9.226698,-9.847779,1
10:15:40.578,-9.415861,9.226698,-9.847779,1
